"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","Comparison"
"GO:0001408","guanine nucleotide transport","1/26","10/18805",0.1,72.3269230769231,8.39475235413458,0.0137436725935824,0.145580418427661,0.106737808996293,"SHOC2",1,"DX_vs_REL"
"GO:0036490","regulation of translation in response to endoplasmic reticulum stress","1/26","10/18805",0.1,72.3269230769231,8.39475235413458,0.0137436725935824,0.145580418427661,0.106737808996293,"EIF2AK3",1,"DX_vs_REL"
"GO:0043558","regulation of translational initiation in response to stress","1/26","10/18805",0.1,72.3269230769231,8.39475235413458,0.0137436725935824,0.145580418427661,0.106737808996293,"EIF2AK3",1,"DX_vs_REL"
"GO:0048703","embryonic viscerocranium morphogenesis","1/26","10/18805",0.1,72.3269230769231,8.39475235413458,0.0137436725935824,0.145580418427661,0.106737808996293,"NIPBL",1,"DX_vs_REL"
"GO:0051292","nuclear pore complex assembly","1/26","10/18805",0.1,72.3269230769231,8.39475235413458,0.0137436725935824,0.145580418427661,0.106737808996293,"FXR1",1,"DX_vs_REL"
"GO:0070729","cyclic nucleotide transport","1/26","10/18805",0.1,72.3269230769231,8.39475235413458,0.0137436725935824,0.145580418427661,0.106737808996293,"SHOC2",1,"DX_vs_REL"
"GO:0071287","cellular response to manganese ion","1/26","10/18805",0.1,72.3269230769231,8.39475235413458,0.0137436725935824,0.145580418427661,0.106737808996293,"EIF2AK3",1,"DX_vs_REL"
"GO:0002761","regulation of myeloid leukocyte differentiation","2/26","130/18805",0.0153846153846154,11.1272189349112,4.31128898027491,0.0138284813795847,0.145580418427661,0.106737808996293,"FOXP1/UBASH3B",2,"DX_vs_REL"
"GO:0050767","regulation of neurogenesis","3/26","372/18805",0.00806451612903226,5.83281637717122,3.50307404454345,0.0142504022006622,0.145580418427661,0.106737808996293,"KRAS/MYB/FXR1",3,"DX_vs_REL"
"GO:0035710","CD4-positive, alpha-beta T cell activation","2/26","134/18805",0.0149253731343284,10.7950631458094,4.23400546344526,0.0146464446090003,0.145580418427661,0.106737808996293,"FOXP1/MYB",2,"DX_vs_REL"
"GO:0002244","hematopoietic progenitor cell differentiation","2/26","135/18805",0.0148148148148148,10.7150997150997,4.21519385141337,0.0148541564476524,0.145580418427661,0.106737808996293,"EIF2AK2/MYB",2,"DX_vs_REL"
"GO:0043401","steroid hormone receptor signaling pathway","2/26","135/18805",0.0148148148148148,10.7150997150997,4.21519385141337,0.0148541564476524,0.145580418427661,0.106737808996293,"FOXP1/CLOCK",2,"DX_vs_REL"
"GO:0006983","ER overload response","1/26","11/18805",0.0909090909090909,65.7517482517483,7.99307327220361,0.0151080069650945,0.145580418427661,0.106737808996293,"EIF2AK3",1,"DX_vs_REL"
"GO:0007191","adenylate cyclase-activating dopamine receptor signaling pathway","1/26","11/18805",0.0909090909090909,65.7517482517483,7.99307327220361,0.0151080069650945,0.145580418427661,0.106737808996293,"GNG2",1,"DX_vs_REL"
"GO:0034085","establishment of sister chromatid cohesion","1/26","11/18805",0.0909090909090909,65.7517482517483,7.99307327220361,0.0151080069650945,0.145580418427661,0.106737808996293,"NIPBL",1,"DX_vs_REL"
"GO:0042118","endothelial cell activation","1/26","11/18805",0.0909090909090909,65.7517482517483,7.99307327220361,0.0151080069650945,0.145580418427661,0.106737808996293,"FOXP1",1,"DX_vs_REL"
"GO:0061470","T follicular helper cell differentiation","1/26","11/18805",0.0909090909090909,65.7517482517483,7.99307327220361,0.0151080069650945,0.145580418427661,0.106737808996293,"FOXP1",1,"DX_vs_REL"
"GO:0071481","cellular response to X-ray","1/26","11/18805",0.0909090909090909,65.7517482517483,7.99307327220361,0.0151080069650945,0.145580418427661,0.106737808996293,"NIPBL",1,"DX_vs_REL"
"GO:0090331","negative regulation of platelet aggregation","1/26","11/18805",0.0909090909090909,65.7517482517483,7.99307327220361,0.0151080069650945,0.145580418427661,0.106737808996293,"UBASH3B",1,"DX_vs_REL"
"GO:1900222","negative regulation of amyloid-beta clearance","1/26","11/18805",0.0909090909090909,65.7517482517483,7.99307327220361,0.0151080069650945,0.145580418427661,0.106737808996293,"LRPAP1",1,"DX_vs_REL"
"GO:0030218","erythrocyte differentiation","2/26","138/18805",0.0144927536231884,10.4821627647715,4.15992259459602,0.0154849638771246,0.145580418427661,0.106737808996293,"TMOD3/MYB",2,"DX_vs_REL"
"GO:0046632","alpha-beta T cell differentiation","2/26","138/18805",0.0144927536231884,10.4821627647715,4.15992259459602,0.0154849638771246,0.145580418427661,0.106737808996293,"FOXP1/MYB",2,"DX_vs_REL"
"GO:0035270","endocrine system development","2/26","139/18805",0.0143884892086331,10.4067515218594,4.14187517224873,0.015697778176783,0.145580418427661,0.106737808996293,"CLOCK/EIF2AK3",2,"DX_vs_REL"
"GO:0002286","T cell activation involved in immune response","2/26","140/18805",0.0142857142857143,10.3324175824176,4.12401036559666,0.0159118589980772,0.145580418427661,0.106737808996293,"FOXP1/MYB",2,"DX_vs_REL"
"GO:0035112","genitalia morphogenesis","1/26","12/18805",0.0833333333333333,60.2724358974359,7.64224411303109,0.0164705264829679,0.145580418427661,0.106737808996293,"NIPBL",1,"DX_vs_REL"
"GO:0042117","monocyte activation","1/26","12/18805",0.0833333333333333,60.2724358974359,7.64224411303109,0.0164705264829679,0.145580418427661,0.106737808996293,"FOXP1",1,"DX_vs_REL"
"GO:0042921","nuclear receptor-mediated glucocorticoid signaling pathway","1/26","12/18805",0.0833333333333333,60.2724358974359,7.64224411303109,0.0164705264829679,0.145580418427661,0.106737808996293,"CLOCK",1,"DX_vs_REL"
"GO:0060148","positive regulation of post-transcriptional gene silencing","1/26","12/18805",0.0833333333333333,60.2724358974359,7.64224411303109,0.0164705264829679,0.145580418427661,0.106737808996293,"FXR1",1,"DX_vs_REL"
"GO:1900370","positive regulation of post-transcriptional gene silencing by RNA","1/26","12/18805",0.0833333333333333,60.2724358974359,7.64224411303109,0.0164705264829679,0.145580418427661,0.106737808996293,"FXR1",1,"DX_vs_REL"
"GO:2000637","positive regulation of miRNA-mediated gene silencing","1/26","12/18805",0.0833333333333333,60.2724358974359,7.64224411303109,0.0164705264829679,0.145580418427661,0.106737808996293,"FXR1",1,"DX_vs_REL"
"GO:0030522","intracellular receptor signaling pathway","3/26","393/18805",0.00763358778625954,5.52113916617733,3.37030520973565,0.0164917056577853,0.145580418427661,0.106737808996293,"EIF2AK2/FOXP1/CLOCK",3,"DX_vs_REL"
"GO:0010212","response to ionizing radiation","2/26","143/18805",0.013986013986014,10.115653577192,4.07147997162228,0.0165616643907855,0.145580418427661,0.106737808996293,"CLOCK/NIPBL",2,"DX_vs_REL"
"GO:0006986","response to unfolded protein","2/26","146/18805",0.0136986301369863,9.90779768177028,4.02048229896439,0.0172227384449022,0.145580418427661,0.106737808996293,"EIF2AK2/EIF2AK3",2,"DX_vs_REL"
"GO:0031958","nuclear receptor-mediated corticosteroid signaling pathway","1/26","13/18805",0.0769230769230769,55.6360946745562,7.33230273005203,0.0178312334648992,0.145580418427661,0.106737808996293,"CLOCK",1,"DX_vs_REL"
"GO:0034086","maintenance of sister chromatid cohesion","1/26","13/18805",0.0769230769230769,55.6360946745562,7.33230273005203,0.0178312334648992,0.145580418427661,0.106737808996293,"NIPBL",1,"DX_vs_REL"
"GO:0034088","maintenance of mitotic sister chromatid cohesion","1/26","13/18805",0.0769230769230769,55.6360946745562,7.33230273005203,0.0178312334648992,0.145580418427661,0.106737808996293,"NIPBL",1,"DX_vs_REL"
"GO:0034111","negative regulation of homotypic cell-cell adhesion","1/26","13/18805",0.0769230769230769,55.6360946745562,7.33230273005203,0.0178312334648992,0.145580418427661,0.106737808996293,"UBASH3B",1,"DX_vs_REL"
"GO:0035022","positive regulation of Rac protein signal transduction","1/26","13/18805",0.0769230769230769,55.6360946745562,7.33230273005203,0.0178312334648992,0.145580418427661,0.106737808996293,"KRAS",1,"DX_vs_REL"
"GO:0061052","negative regulation of cell growth involved in cardiac muscle cell development","1/26","13/18805",0.0769230769230769,55.6360946745562,7.33230273005203,0.0178312334648992,0.145580418427661,0.106737808996293,"FOXP1",1,"DX_vs_REL"
"GO:0070417","cellular response to cold","1/26","13/18805",0.0769230769230769,55.6360946745562,7.33230273005203,0.0178312334648992,0.145580418427661,0.106737808996293,"EIF2AK3",1,"DX_vs_REL"
"GO:1900115","extracellular regulation of signal transduction","1/26","13/18805",0.0769230769230769,55.6360946745562,7.33230273005203,0.0178312334648992,0.145580418427661,0.106737808996293,"LRPAP1",1,"DX_vs_REL"
"GO:1900116","extracellular negative regulation of signal transduction","1/26","13/18805",0.0769230769230769,55.6360946745562,7.33230273005203,0.0178312334648992,0.145580418427661,0.106737808996293,"LRPAP1",1,"DX_vs_REL"
"GO:0034101","erythrocyte homeostasis","2/26","149/18805",0.0134228187919463,9.70831182240578,3.97094071812453,0.017894984255761,0.145580418427661,0.106737808996293,"TMOD3/MYB",2,"DX_vs_REL"
"GO:0034614","cellular response to reactive oxygen species","2/26","149/18805",0.0134228187919463,9.70831182240578,3.97094071812453,0.017894984255761,0.145580418427661,0.106737808996293,"FOXP1/MYB",2,"DX_vs_REL"
"GO:0030900","forebrain development","3/26","413/18805",0.00726392251815981,5.25377165207674,3.25244741487731,0.0188018515751053,0.145580418427661,0.106737808996293,"FOXP1/KRAS/FXR1",3,"DX_vs_REL"
"GO:0006997","nucleus organization","2/26","154/18805",0.012987012987013,9.39310689310689,3.89141562075061,0.0190399586278023,0.145580418427661,0.106737808996293,"PSME4/FXR1",2,"DX_vs_REL"
"GO:0038180","nerve growth factor signaling pathway","1/26","14/18805",0.0714285714285714,51.6620879120879,7.055823687761,0.0191901302257501,0.145580418427661,0.106737808996293,"SHOC2",1,"DX_vs_REL"
"GO:0051775","response to redox state","1/26","14/18805",0.0714285714285714,51.6620879120879,7.055823687761,0.0191901302257501,0.145580418427661,0.106737808996293,"CLOCK",1,"DX_vs_REL"
"GO:1900272","negative regulation of long-term synaptic potentiation","1/26","14/18805",0.0714285714285714,51.6620879120879,7.055823687761,0.0191901302257501,0.145580418427661,0.106737808996293,"FXR1",1,"DX_vs_REL"
"GO:0009615","response to virus","3/26","425/18805",0.00705882352941176,5.10542986425339,3.18534086298732,0.0202707413287004,0.145580418427661,0.106737808996293,"EIF2AK2/RPS15A/EXOC1",3,"DX_vs_REL"
"GO:0006999","nuclear pore organization","1/26","15/18805",0.0666666666666667,48.2179487179487,6.80714371849544,0.0205472190775482,0.145580418427661,0.106737808996293,"FXR1",1,"DX_vs_REL"
"GO:0033689","negative regulation of osteoblast proliferation","1/26","15/18805",0.0666666666666667,48.2179487179487,6.80714371849544,0.0205472190775482,0.145580418427661,0.106737808996293,"EIF2AK2",1,"DX_vs_REL"
"GO:0045187","regulation of circadian sleep/wake cycle, sleep","1/26","15/18805",0.0666666666666667,48.2179487179487,6.80714371849544,0.0205472190775482,0.145580418427661,0.106737808996293,"FXR1",1,"DX_vs_REL"
"GO:0060766","negative regulation of androgen receptor signaling pathway","1/26","15/18805",0.0666666666666667,48.2179487179487,6.80714371849544,0.0205472190775482,0.145580418427661,0.106737808996293,"FOXP1",1,"DX_vs_REL"
"GO:0072537","fibroblast activation","1/26","15/18805",0.0666666666666667,48.2179487179487,6.80714371849544,0.0205472190775482,0.145580418427661,0.106737808996293,"MYB",1,"DX_vs_REL"
"GO:1901533","negative regulation of hematopoietic progenitor cell differentiation","1/26","15/18805",0.0666666666666667,48.2179487179487,6.80714371849544,0.0205472190775482,0.145580418427661,0.106737808996293,"MYB",1,"DX_vs_REL"
"GO:0042692","muscle cell differentiation","3/26","429/18805",0.00699300699300699,5.05782678859602,3.16353194427343,0.0207742215207478,0.145580418427661,0.106737808996293,"TMOD3/FOXP1/KRAS",3,"DX_vs_REL"
"GO:0035966","response to topologically incorrect protein","2/26","164/18805",0.0121951219512195,8.8203564727955,3.74273807143701,0.0214204367328428,0.145580418427661,0.106737808996293,"EIF2AK2/EIF2AK3",2,"DX_vs_REL"
"GO:1903706","regulation of hemopoiesis","3/26","436/18805",0.00688073394495413,4.97662314749471,3.12601089985535,0.0216720048291282,0.145580418427661,0.106737808996293,"FOXP1/UBASH3B/MYB",3,"DX_vs_REL"
"GO:0002903","negative regulation of B cell apoptotic process","1/26","16/18805",0.0625,45.2043269230769,6.58185794196519,0.0219025023294894,0.145580418427661,0.106737808996293,"FOXP1",1,"DX_vs_REL"
"GO:0007028","cytoplasm organization","1/26","16/18805",0.0625,45.2043269230769,6.58185794196519,0.0219025023294894,0.145580418427661,0.106737808996293,"ETV6",1,"DX_vs_REL"
"GO:0030033","microvillus assembly","1/26","16/18805",0.0625,45.2043269230769,6.58185794196519,0.0219025023294894,0.145580418427661,0.106737808996293,"TNIK",1,"DX_vs_REL"
"GO:0034497","protein localization to phagophore assembly site","1/26","16/18805",0.0625,45.2043269230769,6.58185794196519,0.0219025023294894,0.145580418427661,0.106737808996293,"LRBA",1,"DX_vs_REL"
"GO:0045779","negative regulation of bone resorption","1/26","16/18805",0.0625,45.2043269230769,6.58185794196519,0.0219025023294894,0.145580418427661,0.106737808996293,"UBASH3B",1,"DX_vs_REL"
"GO:0097152","mesenchymal cell apoptotic process","1/26","16/18805",0.0625,45.2043269230769,6.58185794196519,0.0219025023294894,0.145580418427661,0.106737808996293,"ETV6",1,"DX_vs_REL"
"GO:1901298","regulation of hydrogen peroxide-mediated programmed cell death","1/26","16/18805",0.0625,45.2043269230769,6.58185794196519,0.0219025023294894,0.145580418427661,0.106737808996293,"FOXP1",1,"DX_vs_REL"
"GO:0009314","response to radiation","3/26","442/18805",0.00678733031674208,4.90906717716673,3.0944823907361,0.0224584607192771,0.145580418427661,0.106737808996293,"CLOCK/NIPBL/KRAS",3,"DX_vs_REL"
"GO:0050727","regulation of inflammatory response","3/26","442/18805",0.00678733031674208,4.90906717716673,3.0944823907361,0.0224584607192771,0.145580418427661,0.106737808996293,"FOXP1/CLOCK/FXR1",3,"DX_vs_REL"
"GO:0010720","positive regulation of cell development","3/26","447/18805",0.00671140939597315,4.85415591120289,3.06863986114787,0.0231257872514856,0.145580418427661,0.106737808996293,"KRAS/MYB/FXR1",3,"DX_vs_REL"
"GO:0002091","negative regulation of receptor internalization","1/26","17/18805",0.0588235294117647,42.5452488687783,6.37648164775785,0.0232559822879458,0.145580418427661,0.106737808996293,"LRPAP1",1,"DX_vs_REL"
"GO:0010042","response to manganese ion","1/26","17/18805",0.0588235294117647,42.5452488687783,6.37648164775785,0.0232559822879458,0.145580418427661,0.106737808996293,"EIF2AK3",1,"DX_vs_REL"
"GO:0031645","negative regulation of nervous system process","1/26","17/18805",0.0588235294117647,42.5452488687783,6.37648164775785,0.0232559822879458,0.145580418427661,0.106737808996293,"EIF2AK3",1,"DX_vs_REL"
"GO:0035092","sperm DNA condensation","1/26","17/18805",0.0588235294117647,42.5452488687783,6.37648164775785,0.0232559822879458,0.145580418427661,0.106737808996293,"PSME4",1,"DX_vs_REL"
"GO:0042762","regulation of sulfur metabolic process","1/26","17/18805",0.0588235294117647,42.5452488687783,6.37648164775785,0.0232559822879458,0.145580418427661,0.106737808996293,"TM9SF2",1,"DX_vs_REL"
"GO:0048557","embryonic digestive tract morphogenesis","1/26","17/18805",0.0588235294117647,42.5452488687783,6.37648164775785,0.0232559822879458,0.145580418427661,0.106737808996293,"NIPBL",1,"DX_vs_REL"
"GO:0050802","circadian sleep/wake cycle, sleep","1/26","17/18805",0.0588235294117647,42.5452488687783,6.37648164775785,0.0232559822879458,0.145580418427661,0.106737808996293,"FXR1",1,"DX_vs_REL"
"GO:0071380","cellular response to prostaglandin E stimulus","1/26","17/18805",0.0588235294117647,42.5452488687783,6.37648164775785,0.0232559822879458,0.145580418427661,0.106737808996293,"GNG2",1,"DX_vs_REL"
"GO:1902033","regulation of hematopoietic stem cell proliferation","1/26","17/18805",0.0588235294117647,42.5452488687783,6.37648164775785,0.0232559822879458,0.145580418427661,0.106737808996293,"EIF2AK2",1,"DX_vs_REL"
"GO:0007292","female gamete generation","2/26","172/18805",0.0116279069767442,8.41010733452594,3.63264446414169,0.0234098033677137,0.145580418427661,0.106737808996293,"ETV6/ORC4",2,"DX_vs_REL"
"GO:0006417","regulation of translation","3/26","451/18805",0.00665188470066519,4.81110353061573,3.04824042504936,0.0236674725992681,0.145580418427661,0.106737808996293,"EIF2AK2/EIF2AK3/FXR1",3,"DX_vs_REL"
"GO:0048660","regulation of smooth muscle cell proliferation","2/26","174/18805",0.0114942528735632,8.31343943412909,3.60623292889105,0.0239187187916958,0.145580418427661,0.106737808996293,"FOXP1/MYB",2,"DX_vs_REL"
"GO:0055002","striated muscle cell development","2/26","174/18805",0.0114942528735632,8.31343943412909,3.60623292889105,0.0239187187916958,0.145580418427661,0.106737808996293,"TMOD3/FOXP1",2,"DX_vs_REL"
"GO:0003159","morphogenesis of an endothelium","1/26","18/18805",0.0555555555555556,40.1816239316239,6.1882169502179,0.0246076612564636,0.145580418427661,0.106737808996293,"FOXP1",1,"DX_vs_REL"
"GO:0010544","negative regulation of platelet activation","1/26","18/18805",0.0555555555555556,40.1816239316239,6.1882169502179,0.0246076612564636,0.145580418427661,0.106737808996293,"UBASH3B",1,"DX_vs_REL"
"GO:0042753","positive regulation of circadian rhythm","1/26","18/18805",0.0555555555555556,40.1816239316239,6.1882169502179,0.0246076612564636,0.145580418427661,0.106737808996293,"CLOCK",1,"DX_vs_REL"
"GO:0045064","T-helper 2 cell differentiation","1/26","18/18805",0.0555555555555556,40.1816239316239,6.1882169502179,0.0246076612564636,0.145580418427661,0.106737808996293,"MYB",1,"DX_vs_REL"
"GO:0046579","positive regulation of Ras protein signal transduction","1/26","18/18805",0.0555555555555556,40.1816239316239,6.1882169502179,0.0246076612564636,0.145580418427661,0.106737808996293,"SHOC2",1,"DX_vs_REL"
